1500
37721
9000
23;11
48;7
52;13
70;68
98;64
1;54
84;15
27;49
14;20
56;14
98;23
54;75
14;51
70;16
59;38
66;53
1;28
12;90
46;23
20;10
13;5
70;73
3;55
75;45
32;63
18;100
84;74
4;89
46;1
9;76
63;89
98;44
12;33
40;88
58;48
67;29
6;92
40;20
89;83
37;19
74;88
22;47
62;42
53;86
22;22
63;86
75;34
66;27
61;63
4;85
19;39
51;33
13;100
39;34
29;22
12;4
22;32
44;99
68;51
77;50
74;78
80;98
60;33
66;74
42;13
25;8
1;70
79;71
99;53
76;57
87;2
46;59
73;9
56;63
20;32
27;89
85;77
81;8
38;14
14;97
32;4
94;90
29;76
68;41
74;100
29;58
88;13
45;91
4;34
91;40
89;71
80;60
77;20
69;87
48;29
38;20
68;19
47;90
87;80
15;21
27;88
76;60
4;21
10;78
49;52
28;77
97;58
52;10
21;19
60;75
14;38
5;8
40;50
73;98
58;79
18;5
79;10
73;73
82;12
8;80
66;54
87;15
92;94
15;59
5;17
98;2
33;13
84;68
54;90
31;76
3;26
37;7
44;33
38;29
7;95
53;3
93;61
61;18
51;52
29;99
13;34
20;2
36;49
7;40
85;26
25;40
21;51
66;82
100;2
69;38
18;34
75;4
56;11
12;41
46;18
25;22
53;83
81;84
40;28
58;20
8;75
63;63
53;75
63;55
89;79
69;18
56;41
99;60
22;19
18;37
96;9
88;32
21;99
89;39
73;40
48;12
13;68
14;49
10;98
17;84
21;3
62;25
12;52
25;98
98;86
75;54
69;33
10;81
97;74
9;80
34;22
86;72
99;93
33;86
53;48
16;59
86;43
69;45
63;54
49;58
18;79
45;47
6;85
43;78
5;81
100;95
24;82
89;33
13;19
24;25
93;96
7;94
54;57
53;20
52;5
90;28
89;51
66;21
3;19
46;78
13;39
2;71
70;60
6;2
13;73
76;23
87;72
96;63
52;5
90;66
12;91
21;48
18;1
61;8
75;58
16;9
5;25
87;85
12;20
24;66
10;76
68;28
23;19
93;69
95;22
29;9
27;50
46;71
99;69
55;72
3;89
49;55
73;62
16;17
96;62
65;59
100;67
84;11
28;80
7;60
57;40
41;7
92;8
73;75
79;8
87;32
90;2
73;40
98;18
8;66
55;38
50;69
34;18
100;13
