1500
37947
9000
32;25
15;77
10;6
42;36
12;69
10;67
56;18
99;53
36;4
43;83
38;89
94;70
67;53
38;86
40;48
74;46
69;33
35;89
61;34
90;58
83;30
79;97
87;79
32;3
100;57
11;32
10;83
13;8
13;69
90;3
80;18
2;50
8;20
23;52
70;50
26;1
12;86
96;23
77;94
97;2
95;74
40;82
81;99
54;65
3;18
85;98
17;27
33;54
53;65
30;17
69;51
97;69
84;74
21;92
34;74
10;68
31;47
77;64
13;62
12;49
26;92
33;18
63;67
38;82
72;79
63;33
58;77
59;54
55;48
46;36
74;36
32;95
10;92
36;3
9;76
72;8
98;84
72;40
27;32
26;54
33;64
88;27
6;68
97;68
9;42
79;84
66;72
3;60
93;62
76;77
65;80
57;78
18;21
97;55
24;60
24;37
75;59
20;96
72;19
27;83
78;83
88;59
21;57
22;15
36;76
20;81
46;27
92;74
28;18
75;24
50;95
65;41
60;85
62;3
20;54
60;30
65;30
86;6
48;76
94;56
39;45
70;28
6;96
72;38
14;89
56;13
90;43
49;56
85;96
52;100
82;59
1;43
63;78
71;36
73;61
18;71
9;35
29;68
4;64
54;92
9;90
11;21
83;86
10;88
85;54
77;80
39;76
17;89
100;28
80;38
66;95
43;36
31;2
37;33
53;67
2;14
80;39
75;57
69;56
75;43
3;77
61;78
42;65
29;75
23;97
69;42
11;3
16;75
17;60
6;90
63;73
35;22
61;17
62;27
12;11
6;42
30;63
88;50
43;68
28;46
46;66
74;31
66;29
6;11
79;2
68;47
81;41
9;25
34;53
43;39
29;64
48;53
87;71
66;33
79;43
15;70
55;13
52;82
57;16
48;50
76;25
42;49
51;52
85;87
52;50
30;76
55;26
52;44
14;94
35;47
57;58
9;47
71;84
29;6
43;73
83;46
9;24
82;19
5;49
79;97
99;60
34;66
86;43
10;99
47;74
91;83
89;42
39;49
10;86
58;68
88;36
66;45
30;83
63;57
44;25
46;20
15;87
85;18
62;4
63;66
61;32
26;25
95;63
53;80
11;100
76;78
93;28
58;65
75;30
97;80
55;72
19;39
31;95
10;99
20;37
23;5
41;17
32;49
40;89
49;60
63;80
45;35
85;50
51;7
44;9
92;63
35;49
57;81
84;32
41;22
23;77
13;35
91;72
1;24
39;47
38;49
94;83
27;40
24;81
12;99
60;92
73;75
78;97
1;34
2;27
58;85
44;77
66;74
91;89
57;30
52;62
22;26
60;18
84;40
59;54
77;69
28;72
58;63
94;44
98;13
93;91
89;23
49;28
69;60
5;56
52;74
52;86
42;17
97;72
38;16
96;41
51;61
60;40
4;36
22;22
33;40
13;44
74;98
24;100
31;90
52;65
42;44
22;6
21;76
20;21
39;15
33;70
54;11
64;96
43;97
71;78
77;41
13;46
89;54
52;6
63;33
57;97
63;28
26;51
51;57
95;65
25;61
2;40
89;83
56;4
91;74
28;28
79;5
38;5
58;31
86;9
38;3
16;62
59;47
20;76
81;62
95;88
38;79
1;80
52;12
3;4
52;40
77;26
94;9
44;85
85;66
61;47
4;13
5;46
99;1
29;47
7;8
39;3
48;44
24;45
1;52
22;96
7;90
38;14
51;51
58;51
46;19
17;5
20;43
95;84
85;53
56;33
48;19
6;60
66;77
66;68
25;33
5;17
6;20
64;36
2;48
78;49
14;80
62;6
62;21
64;92
70;15
73;25
97;3
87;1
19;25
56;89
31;24
84;33
42;39
14;42
54;8
6;33
19;4
33;75
99;42
54;98
59;4
89;9
33;52
23;29
73;56
37;36
16;58
26;54
64;39
32;50
99;90
99;34
50;36
48;60
71;88
81;59
54;79
91;46
21;10
54;48
59;11
21;52
67;97
88;27
50;10
58;96
62;16
45;100
99;86
66;5
5;78
15;25
64;32
19;75
76;24
28;62
92;81
40;9
93;34
82;24
97;11
29;98
63;5
91;60
91;25
40;69
81;83
66;14
78;100
21;14
59;24
64;59
66;50
18;21
81;29
44;49
10;71
20;54
25;48
55;92
52;14
4;28
80;13
20;69
18;62
30;92
33;72
23;8
64;99
88;86
41;1
46;47
3;4
87;52
13;95
3;58
23;57
41;44
82;78
30;10
66;83
17;16
7;38
81;8
58;32
33;45
73;100
19;85
58;22
87;69
26;36
40;60
53;96
47;31
54;7
7;41
84;26
42;36
5;56
14;34
84;64
26;13
70;9
52;62
85;23
95;37
85;64
29;8
36;65
3;86
85;52
54;54
98;76
6;29
30;59
38;100
22;35
38;67
40;67
93;72
10;14
63;24
65;52
72;93
54;92
79;64
98;45
50;18
66;60
47;42
2;71
96;50
100;78
53;63
78;4
14;30
44;48
67;61
3;74
59;100
13;59
50;30
74;90
48;28
38;46
67;92
14;5
77;30
66;64
35;60
92;70
42;92
30;31
96;77
94;71
91;51
83;77
49;80
56;67
12;87
13;87
26;95
58;6
57;37
40;53
16;35
35;87
50;15
90;11
81;60
79;90
72;48
66;43
66;13
5;56
46;93
6;90
74;82
41;45
24;88
2;74
37;80
95;85
66;77
79;78
66;97
13;85
14;61
44;67
12;14
32;24
97;77
39;31
53;50
4;29
93;34
36;14
1;2
27;25
82;16
56;7
72;37
21;27
68;28
99;1
95;39
38;57
86;20
39;39
90;59
82;22
94;79
26;74
33;22
16;51
94;19
99;43
94;31
90;28
15;40
77;64
39;99
47;77
49;80
34;89
54;100
19;79
41;95
12;41
95;48
57;23
33;66
87;92
100;40
1;47
87;17
33;36
5;15
66;58
30;71
87;54
96;70
33;66
87;6
27;35
37;11
86;89
84;57
92;10
10;72
38;21
4;68
34;38
40;71
47;86
64;15
84;17
24;13
73;81
11;52
1;53
59;28
69;72
95;48
74;76
73;39
40;51
65;99
30;33
61;58
3;66
77;66
100;91
98;72
34;89
79;78
75;11
83;75
32;18
10;68
28;86
80;48
39;67
36;64
76;65
38;57
42;78
15;11
39;63
11;40
5;50
45;99
97;11
55;35
23;93
60;63
64;29
27;56
92;42
27;89
44;23
17;43
11;10
47;83
45;77
34;5
37;89
78;55
76;75
10;5
47;91
83;23
5;8
55;54
19;24
14;4
66;82
14;70
75;10
44;4
14;94
63;14
40;84
25;74
46;39
4;32
91;54
17;15
83;19
38;75
19;37
63;61
25;75
63;36
1;14
80;91
66;53
66;92
42;95
4;80
28;18
10;14
8;35
10;3
66;79
67;31
89;85
24;74
83;93
18;45
5;25
61;45
37;3
36;87
40;100
17;69
35;48
95;4
9;95
44;64
62;87
67;9
96;72
59;88
95;21
90;22
81;41
84;41
39;75
100;46
98;66
17;14
41;10
51;65
19;64
1;76
55;52
56;19
81;53
14;92
13;46
87;79
38;21
61;71
12;45
18;6
3;97
88;45
96;79
47;7
58;67
83;88
34;49
96;74
95;18
85;56
29;84
62;56
99;48
19;15
48;26
59;30
59;8
14;72
86;68
9;15
57;43
92;93
45;99
42;5
