700
18333
4200
74;34
18;25
2;75
66;39
76;42
39;64
87;64
53;39
82;81
17;63
6;31
14;21
6;38
100;34
90;37
36;10
21;100
43;74
59;81
82;70
88;78
83;81
95;17
26;25
4;88
75;40
30;52
32;92
44;84
70;36
42;2
22;28
3;57
86;4
87;47
66;66
8;67
21;16
34;71
77;69
48;100
80;11
97;99
40;74
64;56
29;78
84;54
70;83
5;77
27;62
76;96
50;83
93;95
70;45
47;18
92;71
49;85
25;45
57;24
97;91
94;2
93;39
99;49
42;73
62;76
33;76
75;25
87;85
98;92
14;95
60;66
53;95
75;56
45;77
28;70
78;72
19;91
82;47
2;39
41;88
35;67
85;19
40;42
60;8
60;9
36;83
96;67
35;53
7;40
37;52
75;27
100;27
90;21
79;3
75;19
19;30
67;25
66;7
46;7
73;48
94;63
73;13
98;52
74;85
16;77
61;93
95;65
52;93
100;43
53;43
52;58
36;81
34;47
17;27
99;92
30;81
8;93
45;31
75;2
2;63
55;31
69;25
78;21
63;10
80;78
36;70
14;64
52;75
41;39
74;44
14;100
43;20
63;51
7;12
51;73
44;47
7;35
80;91
41;58
72;86
34;100
75;57
21;73
47;74
7;59
41;89
90;4
84;99
30;77
76;26
42;97
82;77
20;92
59;100
20;90
87;38
59;4
71;31
49;80
34;97
92;62
73;30
100;84
50;51
81;76
88;93
20;49
82;45
71;14
53;36
47;35
8;76
55;2
19;21
90;35
56;35
61;5
99;9
41;44
91;5
65;27
18;30
73;42
34;27
7;22
91;82
85;10
71;1
4;46
16;42
88;44
73;2
54;70
18;75
27;23
89;23
78;30
35;85
53;72
68;80
20;27
73;22
88;67
56;34
12;29
18;31
79;72
17;97
74;95
19;95
3;46
3;82
30;65
31;33
8;51
72;98
43;21
31;45
31;33
44;77
11;10
81;83
43;62
68;44
93;60
14;31
65;49
69;59
40;5
57;98
98;51
76;90
28;8
36;31
1;26
46;12
8;30
40;47
39;52
30;78
27;67
94;63
73;60
60;80
13;17
66;81
66;63
17;68
18;37
12;47
76;16
13;97
63;43
19;42
61;44
52;33
69;34
52;84
99;50
2;35
99;49
94;30
34;36
44;53
61;19
65;6
6;100
15;45
73;79
40;1
23;51
8;24
55;68
64;25
43;41
5;78
22;18
48;60
84;26
60;35
53;18
45;7
72;26
76;21
49;46
1;48
66;73
36;47
72;30
5;15
52;79
47;19
64;27
41;84
45;9
69;64
16;51
93;27
62;93
54;8
31;38
59;78
55;98
63;6
8;82
25;62
4;65
70;80
60;80
77;61
45;80
35;34
31;33
72;45
68;50
78;93
44;49
41;83
68;1
93;73
51;74
37;17
29;63
81;59
67;89
27;100
28;8
18;59
40;60
63;18
10;38
5;82
11;86
44;84
66;55
3;72
70;6
84;80
73;96
64;58
3;19
76;20
86;9
10;29
78;52
62;89
56;30
10;69
53;89
64;49
25;96
19;83
37;28
68;20
66;89
60;47
72;17
47;46
43;99
96;66
86;42
88;99
94;89
29;96
65;7
80;69
100;40
83;34
47;86
97;73
17;30
31;69
40;99
30;73
67;2
83;64
11;97
94;79
3;97
94;62
80;63
5;36
77;62
30;9
84;79
57;90
42;95
15;24
58;62
70;38
42;37
78;17
57;53
28;54
45;64
25;23
73;93
83;60
75;87
95;96
13;80
90;44
61;36
63;79
35;41
50;61
91;73
51;84
9;39
9;7
82;16
95;42
88;22
33;30
97;19
17;39
25;7
100;30
58;24
47;76
1;12
8;93
88;46
50;56
42;54
10;75
64;45
78;85
78;56
56;53
49;94
89;51
20;18
28;37
81;20
79;54
36;31
81;66
3;56
81;47
89;74
34;50
29;57
44;3
38;9
100;2
85;36
12;66
39;100
38;56
22;40
83;69
71;15
80;73
82;70
13;84
25;91
51;51
82;62
8;76
69;61
4;40
23;8
19;49
21;30
18;56
80;100
28;49
62;63
15;90
87;54
43;78
35;2
3;23
87;73
66;40
34;82
77;32
45;87
64;60
71;91
71;64
5;55
12;10
46;19
71;24
35;70
14;47
5;90
94;77
80;10
34;55
41;6
19;13
24;85
13;64
4;91
42;45
75;83
81;36
46;24
47;63
30;43
70;14
54;71
54;37
53;85
28;41
79;60
73;89
64;22
33;47
93;6
95;86
56;78
14;11
34;12
69;89
72;44
11;99
80;1
44;72
62;57
97;78
51;37
68;60
81;70
37;82
93;69
29;96
90;20
7;15
35;46
74;51
9;3
17;14
95;33
83;50
38;27
48;86
97;35
56;67
2;84
39;50
80;27
93;43
70;59
1;24
68;39
33;63
88;66
84;19
35;14
5;22
99;91
56;69
2;44
60;9
41;17
32;53
3;48
34;10
4;73
2;62
62;29
79;37
23;58
85;46
61;21
7;73
40;25
59;75
74;40
45;43
5;57
77;45
53;56
50;53
40;64
92;33
40;79
80;96
77;71
79;91
60;76
69;70
36;97
89;88
28;61
95;41
65;51
13;44
62;52
22;61
90;26
73;25
75;25
3;53
1;16
6;66
61;17
98;54
80;58
8;36
40;33
53;42
19;17
56;76
39;11
61;22
42;55
31;62
26;23
61;24
5;10
78;59
55;95
31;76
61;89
97;67
51;87
16;59
17;69
74;75
56;34
21;47
31;69
5;32
81;22
58;87
63;45
99;74
55;7
71;69
49;54
81;90
88;44
55;19
20;96
27;87
27;11
75;88
63;26
71;44
1;33
29;73
12;77
89;23
76;75
63;33
21;1
99;3
87;42
87;74
32;58
12;39
15;36
82;31
20;63
74;76
49;48
55;92
48;82
81;82
10;81
91;67
73;97
27;27
41;79
8;42
10;14
95;66
1;96
84;17
76;8
76;49
33;40
40;44
31;79
81;71
66;37
51;7
37;96
1;18
41;91
54;56
43;38
66;62
27;52
62;53
73;85
19;43
30;52
67;66
65;82
39;83
39;61
34;46
84;24
69;97
188;600;42
159;74;12
680;146;37
542;527;32
64;493;30
483;528;36
537;26;38
193;246;50
174;443;38
88;484;37
163;642;19
8;15;44
70;401;9
461;661;50
605;657;44
253;697;17
438;321;22
435;578;10
674;95;32
270;323;16
452;617;44
323;476;46
154;2;47
60;545;19
546;506;15
229;445;5
508;85;40
189;193;7
56;205;14
172;167;35
485;530;31
122;463;30
410;175;48
11;56;23
308;73;5
78;46;25
206;673;29
443;438;24
683;658;36
310;594;8
154;593;17
55;138;36
95;244;22
389;27;23
595;24;45
577;248;8
365;41;16
45;370;7
149;264;8
575;394;44
590;465;14
580;548;45
698;423;8
670;477;28
5;59;48
640;649;25
507;605;30
331;401;20
626;647;9
577;327;38
398;479;32
508;312;10
313;545;7
421;628;26
382;237;45
586;59;35
617;345;48
4;540;20
588;547;6
41;244;13
73;179;6
155;540;48
331;237;10
622;216;48
343;238;4
27;565;11
60;168;17
349;590;37
28;545;46
162;206;33
201;201;50
1;517;42
