1000
24999
6000
67;33
9;27
13;99
15;49
20;100
81;45
88;85
60;46
26;61
87;51
8;34
83;80
64;93
39;88
49;11
88;57
43;16
90;98
57;84
73;2
14;25
26;66
1;100
35;33
35;13
87;28
8;66
6;47
33;61
14;35
37;93
18;30
73;90
76;70
98;65
93;49
35;44
12;93
17;64
18;50
60;92
90;16
26;37
66;66
79;71
48;59
72;91
98;89
78;45
41;15
99;99
25;13
67;71
52;30
93;61
96;83
9;4
99;75
87;10
74;77
18;72
18;58
83;5
63;56
24;71
58;58
77;52
95;95
42;15
52;25
71;11
34;29
53;85
90;61
35;17
99;79
29;4
58;90
81;77
98;47
80;94
72;73
79;38
68;90
39;12
98;42
86;63
67;83
29;29
27;26
37;59
4;12
42;59
82;69
22;5
63;7
65;100
21;81
58;32
27;39
60;37
29;73
71;84
33;34
14;2
62;54
17;91
26;85
31;4
21;65
31;8
30;100
73;1
79;66
73;39
93;85
51;63
45;94
85;46
73;53
26;25
56;21
76;85
89;54
54;96
47;52
56;50
58;1
35;39
49;76
76;98
10;41
17;27
58;65
13;21
78;66
90;42
19;3
93;25
97;90
53;75
32;72
67;24
24;3
6;24
68;11
20;81
89;58
66;10
92;50
14;90
6;65
74;41
73;85
76;20
37;70
41;37
57;27
55;57
63;21
100;5
14;96
12;24
19;85
43;7
100;1
24;52
82;95
38;33
33;9
82;5
90;77
10;93
88;99
1;57
52;56
31;46
96;21
32;8
96;98
6;41
1;10
12;71
73;71
74;80
11;24
30;64
95;44
12;1
39;3
19;84
87;99
21;15
7;47
89;27
31;68
40;3
30;21
93;72
12;62
38;8
47;79
93;46
50;10
71;39
97;94
52;19
92;19
48;87
94;3
75;52
37;39
12;34
1;7
92;42
83;96
21;38
50;4
46;74
48;92
27;60
50;38
49;5
34;71
69;63
77;99
68;60
78;12
56;86
34;6
12;13
38;72
85;13
66;4
65;32
44;53
79;11
10;74
1;30
77;92
92;91
80;56
39;9
9;79
51;82
7;35
57;65
12;55
13;23
77;32
95;36
16;22
1;10
46;22
89;95
35;25
57;11
31;83
89;86
23;91
88;35
53;59
68;47
1;64
84;18
46;62
27;63
61;98
27;31
60;62
12;11
50;15
16;59
99;58
60;3
40;68
33;90
53;20
88;22
27;15
27;3
65;60
34;36
82;26
19;83
38;94
15;90
83;97
89;30
66;31
20;45
43;32
12;68
2;91
14;86
84;34
66;97
50;52
71;59
100;54
7;26
67;70
52;4
41;60
3;9
78;76
7;35
89;36
46;16
84;37
29;64
69;34
74;18
69;32
23;60
15;85
56;92
43;57
46;2
45;84
64;64
38;3
76;21
73;87
75;73
35;88
45;11
25;26
5;56
31;22
81;80
94;3
14;72
50;17
38;39
39;12
10;95
74;75
80;15
45;26
63;14
19;90
3;3
49;11
87;48
14;20
21;78
19;17
69;59
20;81
22;99
2;12
47;57
2;87
57;70
71;80
50;8
92;97
26;40
41;40
54;6
100;97
36;67
75;71
13;89
66;85
90;63
47;93
21;31
59;13
71;93
47;79
32;91
59;59
75;79
16;86
57;42
76;92
85;29
81;52
42;46
38;34
37;38
58;83
5;77
79;24
84;60
74;7
45;66
50;34
5;31
27;88
100;95
30;59
8;74
15;44
72;65
82;2
95;48
78;57
55;83
100;71
43;60
52;53
69;19
27;8
36;32
74;12
94;14
94;81
42;33
5;29
51;59
37;54
80;29
40;20
99;29
61;16
5;36
57;40
87;100
29;92
69;91
100;26
69;71
17;18
99;91
73;28
58;76
99;86
94;94
88;95
53;26
14;26
60;12
40;89
73;26
8;57
4;51
14;99
79;6
17;21
53;91
65;23
87;92
76;62
58;98
41;23
37;55
47;77
64;20
6;16
61;4
17;73
19;36
32;51
1;35
40;60
3;9
65;86
36;83
5;50
6;57
96;3
3;16
20;53
92;65
46;36
37;76
10;15
12;2
21;97
71;49
53;34
70;73
35;80
46;72
68;15
1;56
93;52
6;9
38;26
28;62
85;65
63;72
17;26
67;82
10;85
85;21
52;39
24;96
21;62
45;76
7;15
4;73
91;61
4;53
19;15
69;3
99;56
48;41
25;16
3;23
78;64
15;3
37;63
64;52
7;68
81;63
49;83
18;6
75;59
43;94
85;46
90;69
64;69
12;51
86;96
20;81
91;58
57;39
25;54
15;8
47;9
74;53
22;44
59;71
20;29
21;42
83;6
11;70
27;23
71;6
20;94
43;60
43;30
31;100
6;8
72;61
43;69
56;94
42;84
24;38
80;88
88;62
9;75
9;60
92;63
85;25
7;38
15;85
2;29
65;15
54;17
16;81
47;85
11;81
29;80
89;13
36;4
21;85
43;9
67;87
