1500
38585
9000
27;60
1;21
93;77
15;1
4;67
62;8
74;13
89;64
17;92
60;72
40;96
32;49
81;71
14;77
83;26
35;39
76;96
11;3
36;90
70;52
40;34
84;67
37;79
97;36
14;77
72;21
17;10
37;99
42;78
43;78
41;45
23;51
10;51
23;9
68;99
27;77
18;13
49;71
27;82
1;74
21;51
20;72
48;67
27;56
58;46
20;73
59;59
16;16
47;32
88;69
20;33
85;19
90;19
68;38
58;36
88;39
14;37
23;19
31;100
100;60
2;27
54;61
73;33
74;45
49;24
30;96
61;41
2;70
90;69
49;41
91;40
54;26
62;72
70;47
76;71
49;8
5;19
8;84
34;76
93;47
51;43
94;82
99;30
57;75
84;91
62;72
6;63
91;91
43;24
88;96
12;62
30;59
51;15
47;68
8;91
81;9
18;57
12;83
10;72
78;13
20;92
72;43
95;55
27;19
8;24
74;90
63;40
96;1
72;98
46;47
33;10
10;55
13;41
31;3
90;79
1;25
4;37
53;6
89;29
98;57
94;13
59;61
8;50
57;35
57;58
82;63
97;17
68;22
32;7
52;54
18;39
2;50
10;77
9;72
58;58
80;6
47;31
84;21
24;86
43;73
13;24
51;5
38;44
79;14
7;49
22;12
95;64
96;49
1;85
3;39
16;45
5;33
2;1
73;98
56;45
48;1
48;80
32;73
70;59
63;25
23;69
54;65
1;7
53;65
29;41
32;53
47;66
73;22
99;48
41;95
77;56
1;73
98;69
49;39
75;31
76;41
91;80
91;84
56;47
12;46
47;41
35;4
5;93
72;62
31;83
76;98
22;74
75;57
84;8
59;15
51;91
46;50
11;25
86;55
84;84
37;17
54;40
45;94
20;14
78;24
61;68
43;21
57;75
40;40
53;64
62;77
78;59
57;55
24;77
6;76
100;98
57;9
6;7
97;68
21;6
16;13
17;68
50;17
24;55
90;82
57;66
53;64
94;23
66;64
52;16
24;8
13;29
42;43
4;57
48;71
92;47
92;12
87;82
20;39
25;74
52;48
9;22
92;2
33;91
59;58
33;17
43;15
11;17
29;9
90;96
82;69
29;35
51;17
8;84
90;81
32;21
9;33
88;100
73;69
36;75
17;24
95;81
20;82
38;11
34;70
46;69
14;95
55;85
65;89
15;59
31;12
43;54
11;46
58;95
89;35
95;16
96;67
16;76
51;23
17;37
93;40
72;23
64;8
36;45
55;71
40;30
4;12
80;15
61;50
44;44
70;42
6;44
17;94
42;53
75;94
33;37
10;43
26;56
73;34
82;39
39;52
72;71
16;45
72;43
66;93
76;22
60;63
36;57
50;65
16;1
80;21
26;22
17;15
58;1
93;8
22;64
86;7
57;95
80;67
83;26
44;80
20;58
3;90
94;6
68;77
35;60
27;31
64;88
15;57
39;29
31;1
3;90
9;32
65;53
11;89
25;76
66;22
8;52
97;3
88;43
68;9
10;61
84;24
35;96
6;1
86;1
47;67
19;95
66;8
4;87
98;89
17;97
60;60
26;35
77;38
98;69
16;5
97;53
62;11
90;68
55;18
81;77
66;48
52;98
79;7
81;58
80;81
21;46
30;93
16;76
81;59
28;2
94;58
4;88
26;82
94;58
67;92
58;28
64;58
7;47
82;63
27;25
74;19
87;62
91;73
89;15
45;86
5;40
68;48
88;93
59;63
91;20
8;91
49;63
68;31
7;94
45;18
77;37
52;81
23;93
1;81
42;72
30;95
90;49
92;62
47;1
37;99
97;48
80;100
20;2
71;100
22;19
46;4
36;98
5;16
51;14
51;48
29;54
19;5
15;51
92;32
64;35
78;10
3;97
53;95
65;53
72;29
14;59
35;60
22;24
29;84
77;24
93;63
20;9
17;86
20;61
90;2
60;29
19;92
10;40
29;27
79;59
76;78
72;13
58;82
90;34
25;1
26;12
95;37
27;67
44;64
60;7
57;13
21;5
51;89
70;7
2;20
55;80
14;83
56;60
13;19
24;84
97;87
62;51
61;26
24;74
3;52
16;38
92;61
58;51
68;33
99;4
98;63
91;58
83;3
26;78
55;90
77;28
36;54
45;86
47;47
65;78
83;62
88;44
53;29
31;100
70;44
61;5
11;47
93;51
46;44
93;90
91;39
16;76
66;66
59;20
29;79
57;49
27;43
68;47
91;41
13;100
42;94
71;4
27;84
17;59
60;93
50;65
43;47
69;84
85;74
79;13
80;47
44;89
63;21
64;34
58;46
94;43
15;26
78;8
88;99
13;36
61;33
69;73
18;38
25;30
98;76
22;69
86;30
11;54
17;44
3;65
53;55
12;80
30;54
82;37
84;95
75;55
72;65
26;84
16;15
90;24
16;58
16;96
20;65
85;46
2;42
26;24
86;80
59;60
71;64
15;24
70;17
22;47
33;62
65;48
97;90
90;74
72;2
24;94
82;87
94;11
1;82
65;95
8;22
78;38
37;78
8;83
54;76
82;70
33;38
9;87
25;43
89;6
29;86
16;20
4;68
11;33
63;36
64;31
79;36
57;55
64;86
43;88
63;9
32;13
24;78
35;84
23;75
93;2
40;83
10;29
7;97
63;57
43;15
38;90
11;31
4;59
17;41
66;78
67;14
23;72
1;6
23;8
13;70
28;2
52;21
63;1
5;97
94;23
7;41
5;86
68;82
31;22
72;67
74;56
1;82
59;18
92;50
41;41
62;34
5;64
67;84
63;32
11;28
12;79
83;100
35;34
58;13
59;15
92;80
22;93
77;26
69;88
67;6
44;52
62;86
93;42
33;24
89;14
62;59
54;44
32;77
53;66
57;69
15;79
30;72
44;34
43;77
75;10
23;37
5;70
13;95
99;60
15;53
22;39
56;37
3;63
45;72
58;47
17;86
44;37
69;7
86;88
15;12
24;3
75;25
16;86
99;7
99;23
76;23
58;80
91;95
75;52
87;53
8;7
2;98
76;70
58;88
85;80
65;73
33;64
72;12
69;84
17;2
65;63
97;13
37;91
57;64
62;90
2;32
13;36
20;83
69;34
68;73
37;5
85;51
15;92
25;40
16;32
77;30
17;24
10;5
15;58
32;1
33;62
53;85
90;64
15;93
10;72
48;76
93;10
95;47
35;68
59;91
80;94
36;58
96;77
2;37
11;96
66;89
39;71
56;92
86;85
75;43
88;37
17;59
90;93
99;32
69;96
25;98
86;35
42;11
73;35
58;19
91;5
33;52
40;18
21;77
15;54
28;97
78;57
72;96
76;98
61;55
95;4
41;90
66;5
99;43
33;42
9;37
69;29
83;91
85;63
89;99
91;75
31;8
44;51
64;64
19;95
41;23
67;83
75;37
84;46
55;54
91;5
71;28
21;5
82;17
97;38
94;20
3;73
66;83
62;92
34;23
83;21
7;56
84;10
84;28
99;69
55;27
74;65
42;88
89;35
17;35
76;82
56;54
19;42
6;27
93;24
46;77
23;29
39;79
10;40
83;74
36;2
29;66
57;45
83;41
95;93
51;56
7;100
2;99
35;36
32;63
87;22
3;94
45;6
73;35
50;94
57;57
51;9
78;55
93;54
69;55
32;94
78;8
24;39
65;5
58;86
42;99
7;63
61;38
35;8
90;89
95;16
26;76
56;31
11;20
4;48
61;6
32;58
69;44
1;24
72;61
26;60
9;20
46;35
1;13
65;55
80;92
53;65
85;42
79;2
10;98
77;67
66;49
59;45
96;75
74;27
100;43
69;94
98;33
34;93
27;26
65;99
12;48
40;39
3;61
83;72
65;31
49;66
90;42
56;8
30;14
45;35
17;51
7;72
27;58
46;82
6;59
97;49
83;42
5;71
7;63
97;76
86;2
66;73
49;11
37;37
9;44
40;1
13;25
82;26
22;76
30;42
31;54
26;63
51;45
55;80
53;34
21;94
19;48
82;6
88;74
56;78
92;97
74;9
87;52
32;29
81;3
7;64
53;21
48;59
81;74
82;60
58;28
99;14
54;68
68;83
18;9
13;22
91;46
72;10
89;42
98;16
94;94
24;61
49;86
19;40
98;96
87;100
98;82
47;36
77;54
5;33
80;89
30;29
70;82
64;65
23;50
28;43
75;13
89;69
26;86
86;74
4;39
41;87
64;84
8;77
78;79
72;27
2;90
69;75
73;26
24;74
2;63
6;26
2;28
98;59
77;97
11;9
25;60
56;34
73;18
35;64
35;35
37;98
