700
17492
4200
86;29
69;92
65;27
71;61
90;59
78;80
59;43
55;29
90;20
6;11
66;77
45;75
36;9
1;96
25;42
59;29
3;71
95;97
13;27
32;37
77;17
57;59
14;56
94;17
99;53
44;80
18;12
67;32
93;51
94;76
75;79
67;9
87;84
84;17
43;40
50;54
81;48
88;11
99;38
36;82
44;44
54;39
55;86
62;30
80;92
25;63
61;95
3;61
31;6
41;64
75;29
54;98
24;36
88;54
27;6
96;64
95;25
54;64
10;51
80;69
49;96
90;9
76;55
25;26
10;79
13;71
32;42
20;75
48;29
8;30
66;31
36;51
30;56
23;9
46;18
43;35
8;15
74;80
51;51
4;47
3;57
56;56
11;8
32;51
99;47
24;67
51;50
98;7
67;77
10;76
41;96
77;6
69;41
92;66
28;94
15;62
16;66
35;18
11;87
69;30
95;2
69;15
47;78
8;3
93;8
30;53
12;1
79;7
80;22
85;42
48;100
55;33
1;80
22;62
42;82
85;66
55;22
54;20
10;48
68;76
20;13
76;18
14;75
93;90
42;38
68;85
6;34
45;98
24;73
27;1
33;54
55;61
91;51
100;73
95;40
95;94
1;96
75;25
25;1
51;71
62;66
61;41
4;92
83;5
54;99
45;72
39;38
62;64
72;22
10;10
15;36
97;13
6;78
63;61
2;85
53;65
64;96
1;100
39;41
62;40
40;53
1;95
22;66
72;87
60;81
97;56
50;91
82;80
29;77
41;14
88;67
3;26
8;45
88;21
27;46
70;17
37;94
37;4
99;48
83;30
5;81
96;54
51;43
58;20
93;22
8;25
69;84
5;28
10;6
28;13
3;58
7;65
96;28
93;33
17;1
4;76
94;11
87;84
7;12
21;81
26;1
93;61
94;68
59;12
26;97
39;11
44;46
92;92
51;66
71;13
29;92
75;34
67;13
59;30
38;35
91;55
8;6
67;54
46;42
92;9
61;63
77;71
17;21
79;70
10;20
9;84
59;23
12;72
32;25
27;81
63;32
15;70
27;62
54;8
22;50
86;45
86;13
5;5
91;72
19;26
43;61
23;51
6;90
43;22
41;17
40;24
47;66
35;93
96;95
51;56
22;54
59;58
1;61
35;22
6;39
71;86
36;71
8;12
60;26
12;92
35;46
41;27
66;30
13;53
89;46
37;93
73;19
76;57
42;53
32;77
1;36
76;16
27;5
69;54
34;10
75;5
36;13
74;23
47;35
91;98
60;20
57;75
49;71
18;41
81;95
15;18
21;34
63;52
66;39
8;78
59;87
83;74
50;21
92;63
35;62
23;44
32;15
86;59
95;10
35;8
78;37
28;90
58;75
22;40
64;1
40;22
17;25
38;27
80;65
58;39
38;22
22;18
9;61
76;40
10;39
8;20
34;78
32;35
36;47
74;70
49;3
50;61
64;91
79;100
6;51
45;71
83;36
28;9
47;76
80;86
36;87
37;10
11;85
26;16
22;11
83;51
70;41
4;39
6;81
61;84
4;93
36;96
15;15
9;81
35;82
49;65
97;1
42;10
55;12
15;58
36;59
85;43
61;27
90;97
93;52
9;64
98;13
19;5
57;12
77;74
11;37
64;78
55;62
94;96
97;37
58;34
48;34
4;94
56;33
47;69
45;52
7;64
1;86
87;6
94;74
56;52
13;31
100;80
4;62
3;27
9;38
52;25
40;5
72;96
1;43
59;77
84;64
15;80
72;19
67;96
42;10
74;90
28;55
65;59
44;4
